epoch,t.loss,t.auc,v.loss,v.auc,lr,s.cnt,min.v.loss
83,0.06430628150701523,0.7103668000635254,0.0644637867808342,0.7073399590713367,0.005,0,0.0644637867808342
84,0.06425353139638901,0.7118039911302517,0.06442131847143173,0.7085420116733121,0.005,0,0.06442131847143173
85,0.06419872492551804,0.7132849506656412,0.0643787831068039,0.7097393218548618,0.005,0,0.0643787831068039
86,0.06414788216352463,0.7147042861953404,0.06434176862239838,0.7108537456581453,0.005,0,0.06434176862239838
87,0.06410545855760574,0.7159820743041542,0.0643143430352211,0.7118215226910928,0.005,0,0.0643143430352211
88,0.06407356262207031,0.7170756197770584,0.06429733335971832,0.7126144636751389,0.005,0,0.06429733335971832
89,0.0640510842204094,0.7179840273661088,0.06428920477628708,0.7132453701851206,0.005,0,0.06428920477628708
90,0.06403452157974243,0.7187284468010756,0.06428597867488861,0.7137415374852656,0.005,0,0.06428597867488861
91,0.0640195980668068,0.7193450591258441,0.06428251415491104,0.7141418996039377,0.005,0,0.06428251415491104
92,0.06400232762098312,0.7198733882921012,0.06427481025457382,0.71450144848795,0.005,0,0.06427481025457382
93,0.06398060917854309,0.7203439327538703,0.06426062434911728,0.7148540560315044,0.005,0,0.06426062434911728
94,0.06395463645458221,0.7207772729380415,0.06424005329608917,0.7152159234321693,0.005,0,0.06424005329608917
95,0.06392603367567062,0.7211818226855689,0.06421519815921783,0.7155874367146788,0.005,0,0.06421519815921783
96,0.06389760226011276,0.7215636064616373,0.06418916583061218,0.7159677539661935,0.005,0,0.06418916583061218
97,0.0638715997338295,0.7219245314934207,0.06416475772857666,0.7163471618097461,0.005,0,0.06416475772857666
98,0.06384932994842529,0.7222681027641564,0.06414377689361572,0.7167163257883544,0.005,0,0.06414377689361572
99,0.06383079290390015,0.7226046481381582,0.06412647664546967,0.7170821232997291,0.005,0,0.06412647664546967
100,0.06381481885910034,0.722944490205899,0.064112089574337,0.7174419149293564,0.005,0,0.064112089574337
101,0.06379981338977814,0.7232969781265887,0.06409921497106552,0.7177902596230898,0.005,0,0.06409921497106552
102,0.06378430873155594,0.7236724004010331,0.06408672779798508,0.7181428079603964,0.005,0,0.06408672779798508
103,0.0637671947479248,0.724073338274915,0.06407377868890762,0.7184826553734871,0.005,0,0.06407377868890762
104,0.0637485459446907,0.724497825638908,0.06406033039093018,0.718814948069395,0.005,0,0.06406033039093018
105,0.06372863054275513,0.7249389268496236,0.06404660642147064,0.7191404462563387,0.005,0,0.06404660642147064
106,0.06370881199836731,0.7253852349715741,0.06403349339962006,0.7194571002140291,0.005,0,0.06403349339962006
107,0.0636897161602974,0.7258268153949331,0.06402160972356796,0.7197591657523327,0.005,0,0.06402160972356796
108,0.06367219984531403,0.7262528256482085,0.06401126831769943,0.7200421479329384,0.005,0,0.06401126831769943
109,0.06365646421909332,0.726658096280741,0.06400233507156372,0.7203155363331973,0.005,0,0.06400233507156372
110,0.06364192068576813,0.7270431277636427,0.06399434804916382,0.7205742593459478,0.005,0,0.06399434804916382
111,0.06362804025411606,0.7274082037968874,0.06398637592792511,0.72083032044581,0.005,0,0.06398637592792511
112,0.06361419707536697,0.7277568242529814,0.06397756934165955,0.7210845662821236,0.005,0,0.06397756934165955
113,0.06359998136758804,0.7280899373357473,0.06396748870611191,0.7213396386376523,0.005,0,0.06396748870611191
114,0.06358519196510315,0.7284100882982689,0.06395614147186279,0.7215983995424011,0.005,0,0.06395614147186279
115,0.06357018649578094,0.7287180697389024,0.06394381821155548,0.7218586761270861,0.005,0,0.06394381821155548
116,0.06355515867471695,0.7290137756371513,0.0639311820268631,0.7221174903174576,0.005,0,0.0639311820268631
117,0.06354071199893951,0.7292955875221786,0.06391877681016922,0.7223707331999383,0.005,0,0.06391877681016922
118,0.06352711468935013,0.7295668858711,0.0639069601893425,0.7226092692505373,0.005,0,0.0639069601893425
119,0.06351418793201447,0.7298291444775528,0.06389588862657547,0.7228390415923793,0.005,0,0.06389588862657547
120,0.063501738011837,0.730084664747479,0.0638856589794159,0.7230580928669224,0.005,0,0.0638856589794159
121,0.06348951160907745,0.7303384241528859,0.06387598067522049,0.7232668410702732,0.005,0,0.06387598067522049
122,0.06347732245922089,0.7305919083943279,0.06386672705411911,0.7234652672564329,0.005,0,0.06386672705411911
123,0.06346509605646133,0.7308445288677573,0.06385791301727295,0.7236506408332662,0.005,0,0.06385791301727295
124,0.063452810049057,0.7310961153423159,0.06384944170713425,0.7238286361275348,0.005,0,0.06384944170713425
125,0.06344050914049149,0.7313440200784405,0.06384136527776718,0.7239932709399898,0.005,0,0.06384136527776718
126,0.06342840194702148,0.731586551858922,0.06383373588323593,0.7241501959148939,0.005,0,0.06383373588323593
127,0.06341676414012909,0.7318222017674361,0.06382650882005692,0.7242999758798484,0.005,0,0.06382650882005692
128,0.0634055808186531,0.7320504045788134,0.06381956487894058,0.7244396860462261,0.005,0,0.06381956487894058
129,0.06339467316865921,0.7322729418723477,0.06381269544363022,0.7245800072210782,0.005,0,0.06381269544363022
130,0.06338394433259964,0.7324910195088529,0.06380564719438553,0.7247222229958505,0.005,0,0.06380564719438553
131,0.06337332725524902,0.7327072762025572,0.06379817426204681,0.7248697791741485,0.005,0,0.06379817426204681
132,0.0633627325296402,0.7329212123522608,0.06379026919603348,0.7250255910715993,0.005,0,0.06379026919603348
133,0.06335212290287018,0.7331338053582002,0.06378187984228134,0.7251883277317592,0.005,0,0.06378187984228134
134,0.06334163248538971,0.7333461057475698,0.06377315521240234,0.7253547600458887,0.005,0,0.06377315521240234
135,0.06333128362894058,0.7335566951836074,0.06376436352729797,0.725522246231224,0.005,0,0.06376436352729797
136,0.06332099437713623,0.7337647660076093,0.0637555718421936,0.7256919183112174,0.005,0,0.0637555718421936
137,0.06331108510494232,0.7339706780911988,0.06374695897102356,0.7258587709897041,0.005,0,0.06374695897102356
138,0.06330141425132751,0.7341740076242378,0.06373859196901321,0.7260268764723885,0.005,0,0.06373859196901321
139,0.06329192966222763,0.7343740716716218,0.06373045593500137,0.7261867049216704,0.005,0,0.06373045593500137
140,0.06328252702951431,0.7345708686022665,0.06372267007827759,0.7263413883480438,0.005,0,0.06372267007827759
141,0.06327321380376816,0.7347656182499434,0.06371523439884186,0.7264860540773381,0.005,0,0.06371523439884186
142,0.06326404213905334,0.7349572705767835,0.06370809674263,0.7266221763451167,0.005,0,0.06370809674263
143,0.06325492262840271,0.7351466612961446,0.063701331615448,0.7267513726660613,0.005,0,0.063701331615448
144,0.06324607133865356,0.7353320363396932,0.06369486451148987,0.7268776986681266,0.005,0,0.06369486451148987
145,0.06323723495006561,0.7355144589027136,0.06368866562843323,0.7269972337136021,0.005,0,0.06368866562843323
146,0.06322856992483139,0.7356926410264693,0.06368261575698853,0.7271142856490573,0.005,0,0.06368261575698853
147,0.06322014331817627,0.7358681228353696,0.0636766254901886,0.7272331173243126,0.005,0,0.0636766254901886
148,0.0632118508219719,0.7360410581406883,0.06367069482803345,0.7273525446144178,0.005,0,0.06367069482803345
149,0.06320363283157349,0.7362118980460446,0.06366477906703949,0.7274721388661411,0.005,0,0.06366477906703949
150,0.06319546699523926,0.7363805830712218,0.06365885585546494,0.7275938278349012,0.005,0,0.06365885585546494
151,0.06318746507167816,0.7365472082540798,0.0636528953909874,0.7277143824119591,0.005,0,0.0636528953909874
152,0.06317956000566483,0.7367118369350694,0.06364688277244568,0.727836575817948,0.005,0,0.06364688277244568
153,0.06317181885242462,0.736875339189063,0.0636410340666771,0.7279572322297516,0.005,0,0.0636410340666771
154,0.06316426396369934,0.7370365218233371,0.06363528966903687,0.7280758495783908,0.005,0,0.06363528966903687
155,0.0631566196680069,0.7371962236503103,0.06362967193126678,0.7281930625548392,0.005,0,0.06362967193126678
156,0.06314924359321594,0.7373538719961945,0.06362422555685043,0.7283081310810027,0.005,0,0.06362422555685043
157,0.06314186751842499,0.7375095878874636,0.06361902505159378,0.7284207816240176,0.005,0,0.06361902505159378
158,0.06313461065292358,0.7376635693921525,0.06361401826143265,0.7285252048668787,0.005,0,0.06361401826143265
159,0.06312748789787292,0.73781557478353,0.06360917538404465,0.7286303895020825,0.005,0,0.06360917538404465
160,0.06312040984630585,0.7379659959024759,0.06360450387001038,0.7287292189386785,0.005,0,0.06360450387001038
161,0.06311341375112534,0.738113936468026,0.06360004097223282,0.7288232112248528,0.005,0,0.06360004097223282
162,0.0631064847111702,0.7382602054981209,0.06359563022851944,0.7289161520080714,0.005,0,0.06359563022851944
163,0.0630996897816658,0.7384045307103784,0.0635913610458374,0.7290026724658096,0.005,0,0.0635913610458374
164,0.06309300661087036,0.738546649445815,0.06358715146780014,0.7290913657928317,0.005,0,0.06358715146780014
165,0.0630863830447197,0.7386874166102175,0.06358302384614944,0.7291771438042263,0.005,0,0.06358302384614944
166,0.06307978928089142,0.7388265860185563,0.06357888132333755,0.7292628495839989,0.005,0,0.06357888132333755
167,0.06307340413331985,0.7389638696756677,0.06357469409704208,0.7293506500808086,0.005,0,0.06357469409704208
168,0.06306704133749008,0.7390997433145485,0.06357046961784363,0.7294374499920351,0.005,0,0.06357046961784363
169,0.06306084990501404,0.7392336063154944,0.06356625258922577,0.729523693364535,0.005,0,0.06356625258922577
170,0.06305471062660217,0.739366045162143,0.06356208771467209,0.7296113565028505,0.005,0,0.06356208771467209
171,0.06304863840341568,0.7394963302703716,0.063557930290699,0.7297004346704814,0.005,0,0.063557930290699
172,0.06304258108139038,0.7396253385112386,0.06355386227369308,0.7297870640677151,0.005,0,0.06355386227369308
173,0.06303674727678299,0.7397527352949319,0.06354985386133194,0.7298738485853173,0.005,0,0.06354985386133194
174,0.06303085386753082,0.7398785747190888,0.06354601681232452,0.7299565668178405,0.005,0,0.06354601681232452
175,0.06302504986524582,0.7400029635110092,0.06354228407144547,0.7300379067289218,0.005,0,0.06354228407144547
176,0.06301926076412201,0.7401253188298113,0.06353867799043655,0.7301185172190334,0.005,0,0.06353867799043655
177,0.06301359087228775,0.7402463355718858,0.06353506445884705,0.730198443284924,0.005,0,0.06353506445884705
178,0.06300803273916245,0.7403659118488176,0.06353157758712769,0.7302760579389117,0.005,0,0.06353157758712769
179,0.06300251185894012,0.7404843876873675,0.06352812796831131,0.7303499378628064,0.005,0,0.06352812796831131
180,0.06299707293510437,0.7406013278598059,0.0635247677564621,0.7304258580339904,0.005,0,0.0635247677564621
181,0.06299161165952682,0.7407167262767506,0.0635213851928711,0.730498930384669,0.005,0,0.0635213851928711
182,0.06298624724149704,0.7408303935149145,0.06351808458566666,0.7305721282525923,0.005,0,0.06351808458566666
183,0.06298094242811203,0.7409423859554545,0.06351476907730103,0.7306470738889421,0.005,0,0.06351476907730103
184,0.06297565996646881,0.7410534697187869,0.06351149827241898,0.730718358210946,0.005,0,0.06351149827241898
185,0.06297055631875992,0.7411640128863273,0.0635082945227623,0.7307901185511798,0.005,0,0.0635082945227623
186,0.0629655197262764,0.741273697396587,0.06350511312484741,0.7308619309929113,0.005,0,0.06350511312484741
187,0.06296039372682571,0.741381485118614,0.06350191682577133,0.7309325308906939,0.005,0,0.06350191682577133
188,0.06295542418956757,0.7414897394395634,0.06349871307611465,0.731004068615437,0.005,0,0.06349871307611465
189,0.06295042484998703,0.7415966148416276,0.06349553912878036,0.7310751267695752,0.005,0,0.06349553912878036
190,0.06294552981853485,0.7417021781992732,0.06349232792854309,0.7311456153596125,0.005,0,0.06349232792854309
191,0.06294072419404984,0.7418062080112172,0.06348918378353119,0.7312165704948802,0.005,0,0.06348918378353119
192,0.062935970723629,0.74190897465691,0.06348609924316406,0.7312849596313805,0.005,0,0.06348609924316406
193,0.06293124705553055,0.7420104320310278,0.06348304450511932,0.7313527010515333,0.005,0,0.06348304450511932
194,0.06292658299207687,0.7421102700643964,0.06348006427288055,0.7314183619641483,0.005,0,0.06348006427288055
195,0.06292206794023514,0.7422084926172492,0.06347707659006119,0.731482939402434,0.005,0,0.06347707659006119
196,0.06291749328374863,0.742305022484917,0.06347411870956421,0.731549127250652,0.005,0,0.06347411870956421
197,0.06291307508945465,0.742400962824256,0.06347126513719559,0.7316157709869759,0.005,0,0.06347126513719559
198,0.06290867924690247,0.7424956153679672,0.06346841156482697,0.7316823057838042,0.005,0,0.06346841156482697
199,0.06290438771247864,0.7425889567915407,0.06346555799245834,0.7317472337230753,0.005,0,0.06346555799245834
200,0.0629001185297966,0.7426799566301227,0.06346270442008972,0.7318106838744083,0.005,0,0.06346270442008972
201,0.06289593130350113,0.7427703116466094,0.06345994770526886,0.7318754247219371,0.005,0,0.06345994770526886
202,0.06289175152778625,0.7428596988862584,0.06345722079277039,0.731937622069073,0.005,0,0.06345722079277039
203,0.06288766860961914,0.7429483167976906,0.06345442682504654,0.7320003416153117,0.005,0,0.06345442682504654
204,0.06288363039493561,0.7430358579214671,0.06345170736312866,0.7320617680971048,0.005,0,0.06345170736312866
205,0.06287967413663864,0.7431224710668691,0.06344898790121078,0.7321240471488619,0.005,0,0.06344898790121078
206,0.06287559866905212,0.7432083042820047,0.06344630569219589,0.7321843960769505,0.005,0,0.06344630569219589
207,0.06287167966365814,0.7432938791333464,0.063443623483181,0.732242766332247,0.005,0,0.063443623483181
208,0.06286770850419998,0.7433781448218522,0.0634409710764885,0.7323031555205838,0.005,0,0.0634409710764885
209,0.06286382675170898,0.7434618579532792,0.0634383037686348,0.7323610639671498,0.005,0,0.0634383037686348
210,0.06286005675792694,0.7435450848583998,0.06343571096658707,0.7324191097722099,0.005,0,0.06343571096658707
211,0.06285632401704788,0.7436268852169654,0.06343313306570053,0.7324762165661847,0.005,0,0.06343313306570053
212,0.06285253167152405,0.7437075764380316,0.06343062967061996,0.7325338858195107,0.005,0,0.06343062967061996
213,0.06284887343645096,0.7437872055512031,0.06342805176973343,0.7325896628411663,0.005,0,0.06342805176973343
214,0.06284521520137787,0.7438660801246579,0.06342555582523346,0.7326439691796338,0.005,0,0.06342555582523346
215,0.06284158676862717,0.7439434304495933,0.06342300772666931,0.7326971849390219,0.005,0,0.06342300772666931
216,0.06283801048994064,0.7440201505234553,0.06342059373855591,0.7327505262156548,0.005,0,0.06342059373855591
217,0.06283445656299591,0.7440959736095494,0.06341823935508728,0.732804722430502,0.005,0,0.06341823935508728
218,0.06283096224069595,0.7441714448163348,0.06341585516929626,0.7328571365372988,0.005,0,0.06341585516929626
219,0.06282741576433182,0.7442464160957032,0.06341356784105301,0.7329083866492696,0.005,0,0.06341356784105301
220,0.06282393634319305,0.7443210940516986,0.06341119855642319,0.7329613253234196,0.005,0,0.06341119855642319
221,0.06282050162553787,0.7443955566501627,0.06340890377759933,0.7330143303085667,0.005,0,0.06340890377759933
222,0.0628170594573021,0.7444694081899819,0.06340653449296951,0.7330669445324801,0.005,0,0.06340653449296951
223,0.06281361728906631,0.744543527390777,0.06340420246124268,0.7331199956985004,0.005,0,0.06340420246124268
224,0.06281027942895889,0.7446166816963172,0.06340193003416061,0.7331718118221974,0.005,0,0.06340193003416061
225,0.06280698627233505,0.7446899615409988,0.06339967250823975,0.7332223751416971,0.005,0,0.06339967250823975
226,0.06280365586280823,0.7447620204101495,0.06339745968580246,0.7332741900812692,0.005,0,0.06339745968580246
227,0.06280036270618439,0.7448334908383614,0.06339530646800995,0.7333252969141211,0.005,0,0.06339530646800995
228,0.06279715895652771,0.7449038926887095,0.06339313834905624,0.7333732788412294,0.005,0,0.06339313834905624
229,0.06279396265745163,0.7449739346130653,0.06339101493358612,0.7334221547826749,0.005,0,0.06339101493358612
230,0.06279073655605316,0.7450438486603916,0.06338890641927719,0.7334720324938285,0.005,0,0.06338890641927719
231,0.06278757750988007,0.7451129579305971,0.06338677555322647,0.7335199481099396,0.005,0,0.06338677555322647
232,0.06278439611196518,0.7451820825329974,0.06338480114936829,0.7335688181307605,0.005,0,0.06338480114936829
233,0.06278127431869507,0.7452507450491423,0.0633828192949295,0.7336180374684417,0.005,0,0.0633828192949295
234,0.06277821213006973,0.7453184277184237,0.06338076293468475,0.733665850065682,0.005,0,0.06338076293468475
235,0.062775157392025,0.745385966961003,0.06337882578372955,0.7337143234046446,0.005,0,0.06337882578372955
236,0.06277211010456085,0.7454532466436596,0.0633767694234848,0.7337624213759979,0.005,0,0.0633767694234848
237,0.06276911497116089,0.7455201472078954,0.06337478756904602,0.7338113174475677,0.005,0,0.06337478756904602
238,0.06276614218950272,0.7455863558116922,0.06337276101112366,0.7338598748594017,0.005,0,0.06337276101112366
239,0.06276313215494156,0.7456518533169911,0.06337084621191025,0.7339085968646039,0.005,0,0.06337084621191025
240,0.06276021152734756,0.745716189870671,0.06336884200572968,0.7339566368138346,0.005,0,0.06336884200572968
241,0.06275738030672073,0.7457802136910717,0.06336688250303268,0.7340039485262211,0.005,0,0.06336688250303268
242,0.06275445222854614,0.7458435193449413,0.06336495280265808,0.7340501317675299,0.005,0,0.06336495280265808
243,0.06275151669979095,0.7459060154371754,0.06336304545402527,0.7340956708448657,0.005,0,0.06336304545402527
244,0.06274870038032532,0.7459680367206944,0.06336115300655365,0.7341424662787739,0.005,0,0.06336115300655365
245,0.0627458319067955,0.7460293472863022,0.06335929036140442,0.7341856560522085,0.005,0,0.06335929036140442
246,0.06274299323558807,0.7460902856384137,0.06335747987031937,0.7342290044983866,0.005,0,0.06335747987031937
247,0.06274019181728363,0.7461507887084262,0.0633556991815567,0.7342712351306114,0.005,0,0.0633556991815567
248,0.06273744255304337,0.74621093989913,0.06335388869047165,0.7343145812085395,0.005,0,0.06335388869047165
249,0.0627346783876419,0.7462711884655819,0.063352070748806,0.7343573896937402,0.005,0,0.063352070748806
250,0.06273191422224045,0.7463312745216424,0.06335029006004333,0.7343996380878394,0.005,0,0.06335029006004333
251,0.06272915750741959,0.7463909712921881,0.06334848701953888,0.7344432778287553,0.005,0,0.06334848701953888
252,0.06272640824317932,0.7464505020183261,0.063346728682518,0.7344863030088217,0.005,0,0.063346728682518
253,0.06272369623184204,0.7465102346183627,0.06334493309259415,0.7345299770893611,0.005,0,0.06334493309259415
254,0.06272096186876297,0.7465699110003517,0.06334315240383148,0.7345738394457675,0.005,0,0.06334315240383148
255,0.06271824240684509,0.7466293812132525,0.06334137916564941,0.7346192683994829,0.005,0,0.06334137916564941
256,0.06271553039550781,0.7466884788320707,0.06333956867456436,0.7346652716537994,0.005,0,0.06333956867456436
257,0.06271287798881531,0.7467477244989973,0.0633377656340599,0.7347094513556923,0.005,0,0.0633377656340599
258,0.06271018832921982,0.7468065553267513,0.06333599984645844,0.7347546198019188,0.005,0,0.06333599984645844
259,0.0627075731754303,0.7468652313645807,0.06333423405885696,0.7347995620802799,0.005,0,0.06333423405885696
260,0.06270495057106018,0.746923944699877,0.06333234906196594,0.7348437607281721,0.005,0,0.06333234906196594
261,0.06270235031843185,0.7469826601555831,0.06333062052726746,0.7348851008984345,0.005,0,0.06333062052726746
262,0.06269966065883636,0.7470406361319204,0.06332890689373016,0.7349269431376757,0.005,0,0.06332890689373016
