epoch,t.loss,t.auc,v.loss,v.auc,lr,s.cnt,min.v.loss
36,0.08397132903337479,0.5713777000216136,0.08347299695014954,0.5779160552319074,0.005,0,0.08347299695014954
37,0.08359851688146591,0.5746645855058551,0.08312501013278961,0.5809478615195994,0.005,0,0.08312501013278961
38,0.08318249881267548,0.578011403452361,0.08273540437221527,0.584026858738933,0.005,0,0.08273540437221527
39,0.08272752910852432,0.5814051353597309,0.08230756223201752,0.5871473737472717,0.005,0,0.08230756223201752
40,0.08223751932382584,0.5848425230278209,0.08184537291526794,0.5902997440850212,0.005,0,0.08184537291526794
41,0.08171769976615906,0.5883110892578257,0.08135376870632172,0.5934721806041773,0.005,0,0.08135376870632172
42,0.08117334544658661,0.5917960816510899,0.0808379277586937,0.596649454273755,0.005,0,0.0808379277586937
43,0.08061069995164871,0.5952861837973189,0.08030330389738083,0.5998428675664046,0.005,0,0.08030330389738083
44,0.08003460615873337,0.598769554620685,0.07975570112466812,0.603031215172517,0.005,0,0.07975570112466812
45,0.07945088297128677,0.6022316908435144,0.0792008563876152,0.6061954954390159,0.005,0,0.0792008563876152
46,0.0788649246096611,0.6056601138533949,0.07864407449960709,0.6093243680012531,0.005,0,0.07864407449960709
47,0.0782821774482727,0.6090419807079942,0.0780901163816452,0.6124020887338903,0.005,0,0.0780901163816452
48,0.07770729809999466,0.6123632122659929,0.0775442123413086,0.615422130740202,0.005,0,0.0775442123413086
49,0.07714489102363586,0.6156173687337079,0.07701034098863602,0.6183765355163975,0.005,0,0.07701034098863602
50,0.07659859955310822,0.6187992579884047,0.07649186253547668,0.6212828695561134,0.005,0,0.07649186253547668
51,0.07607211172580719,0.6219042965737357,0.07599220424890518,0.6241184166063046,0.005,0,0.07599220424890518
52,0.07556826621294022,0.624925645025932,0.07551421970129013,0.6268804780462098,0.005,0,0.07551421970129013
53,0.07508906722068787,0.6278559748820738,0.07505989074707031,0.6295679857951235,0.005,0,0.07505989074707031
54,0.07463569194078445,0.6306890990034764,0.07463080435991287,0.6321746568860598,0.005,0,0.07463080435991287
55,0.07420852780342102,0.6334169976735842,0.07422693818807602,0.6346903871808186,0.005,0,0.07422693818807602
56,0.07380697131156921,0.6360338618934829,0.07384702563285828,0.6371186047211308,0.005,0,0.07384702563285828
57,0.0734299048781395,0.6385339589446452,0.07349032163619995,0.6394329591744788,0.005,0,0.07349032163619995
58,0.07307497411966324,0.6409113391199286,0.07315459847450256,0.6416103577360834,0.005,0,0.07315459847450256
59,0.0727398619055748,0.6431585881069961,0.07283651828765869,0.6436674799899935,0.005,0,0.07283651828765869
60,0.07242131233215332,0.6452672986979708,0.07253348082304001,0.64559882922819,0.005,0,0.07253348082304001
61,0.07211680710315704,0.6472301358512256,0.07224258780479431,0.6473897874281624,0.005,0,0.07224258780479431
62,0.07182201743125916,0.6490539540908769,0.07196076959371567,0.649037732937271,0.005,0,0.07196076959371567
63,0.07153481990098953,0.6507326649588554,0.07168377190828323,0.6505454460808988,0.005,0,0.07168377190828323
64,0.07125315070152283,0.652258843432036,0.07140956819057465,0.651931598141261,0.005,0,0.07140956819057465
65,0.07097626477479935,0.6536304828958257,0.07113805413246155,0.6531892761968985,0.005,0,0.07113805413246155
66,0.0707046389579773,0.6548438032030219,0.07086962461471558,0.6543075069618969,0.005,0,0.07086962461471558
67,0.07043848931789398,0.655913426646102,0.0706053301692009,0.655292966532726,0.005,0,0.0706053301692009
68,0.0701795294880867,0.6568538873302379,0.07034458220005035,0.6561745546629212,0.005,0,0.07034458220005035
69,0.06992928683757782,0.6576817628377054,0.07009048759937286,0.6569466645208427,0.005,0,0.07009048759937286
70,0.06968953460454941,0.6584236462624015,0.06984637677669525,0.6576370271287005,0.005,0,0.06984637677669525
71,0.06946247816085815,0.6590940687191762,0.06961500644683838,0.6582458651019848,0.005,0,0.06961500644683838
72,0.06924929469823837,0.6597149714487662,0.06939706206321716,0.6588329542523083,0.005,0,0.06939706206321716
73,0.06905015558004379,0.660304219829076,0.06919332593679428,0.659402099173136,0.005,0,0.06919332593679428
74,0.06886530667543411,0.6608665846736987,0.06900385767221451,0.6599583241066317,0.005,0,0.06900385767221451
75,0.06869357824325562,0.6613984448661766,0.06882715225219727,0.6605272914087169,0.005,0,0.06882715225219727
76,0.06853339076042175,0.6619166643528646,0.0686623826622963,0.6611023474812961,0.005,0,0.0686623826622963
77,0.06838297098875046,0.6624397152751219,0.06850825995206833,0.6616727783618197,0.005,0,0.06850825995206833
78,0.06824114918708801,0.6629765058556325,0.068363718688488,0.6622420878760156,0.005,0,0.068363718688488
79,0.06810649484395981,0.663538277746649,0.06822696328163147,0.6628159089062717,0.005,0,0.06822696328163147
80,0.06797820329666138,0.6641247164206989,0.06809747964143753,0.6634021549596305,0.005,0,0.06809747964143753
81,0.06785481423139572,0.6647523902172457,0.06797466427087784,0.6640165725296804,0.005,0,0.06797466427087784
82,0.06773624569177628,0.6654234085635788,0.06785763800144196,0.664666303073996,0.005,0,0.06785763800144196
83,0.06762216985225677,0.6661377800500773,0.06774591654539108,0.6653616697938932,0.005,0,0.06774591654539108
84,0.06751242280006409,0.6668910175087517,0.06763926893472672,0.6660940084471118,0.005,0,0.06763926893472672
85,0.06740694493055344,0.6676844334733463,0.06753745675086975,0.6668521136592469,0.005,0,0.06753745675086975
86,0.06730587780475616,0.6685136453283924,0.06744058430194855,0.6676400718455024,0.005,0,0.06744058430194855
87,0.06720901280641556,0.6693696960274085,0.06734859198331833,0.6684504810408145,0.005,0,0.06734859198331833
88,0.0671161487698555,0.6702515721775588,0.06726101040840149,0.6692693934373938,0.005,0,0.06726101040840149
89,0.06702706962823868,0.6711600531654143,0.0671774297952652,0.6701066609548267,0.005,0,0.0671774297952652
90,0.0669415220618248,0.672090570540606,0.0670977383852005,0.6709485915563138,0.005,0,0.0670977383852005
91,0.0668591633439064,0.6730365232495574,0.0670214295387268,0.6717951035372332,0.005,0,0.0670214295387268
92,0.06677959859371185,0.6739933513235393,0.06694790720939636,0.6726537693766418,0.005,0,0.06694790720939636
93,0.06670243293046951,0.6749563382097039,0.06687656790018082,0.6735114417352172,0.005,0,0.06687656790018082
94,0.06662710756063461,0.675924408588372,0.06680715829133987,0.674370597802355,0.005,0,0.06680715829133987
95,0.06655354052782059,0.67689533831264,0.06673916429281235,0.6752253986579261,0.005,0,0.06673916429281235
96,0.0664813369512558,0.6778633243642364,0.06667223572731018,0.6760677685697696,0.005,0,0.06667223572731018
97,0.06641020625829697,0.6788252355501351,0.06660626828670502,0.6769053486961893,0.005,0,0.06660626828670502
98,0.06634031981229782,0.6797747137939896,0.06654106825590134,0.6777325073389223,0.005,0,0.06654106825590134
99,0.06627178937196732,0.6807057136439933,0.06647679209709167,0.6785453238602579,0.005,0,0.06647679209709167
100,0.06620439141988754,0.6816220530341416,0.06641355156898499,0.679343403946588,0.005,0,0.06641355156898499
101,0.06613843888044357,0.6825180613358592,0.06635140627622604,0.6801340844361041,0.005,0,0.06635140627622604
102,0.06607403606176376,0.6833961209656213,0.06629084795713425,0.680915444678137,0.005,0,0.06629084795713425
103,0.06601132452487946,0.6842593972061215,0.06623177975416183,0.6816858067676321,0.005,0,0.06623177975416183
104,0.06595031917095184,0.6851119866349662,0.0661744698882103,0.6824447171847337,0.005,0,0.0661744698882103
105,0.06589091569185257,0.6859564390722759,0.06611892580986023,0.6831982445698114,0.005,0,0.06611892580986023
106,0.0658334419131279,0.6867982919957558,0.06606518477201462,0.6839439058128447,0.005,0,0.06606518477201462
107,0.06577768921852112,0.687639081017148,0.06601330637931824,0.6846851182984401,0.005,0,0.06601330637931824
108,0.06572351604700089,0.6884817304535873,0.06596323102712631,0.6854282301204556,0.005,0,0.06596323102712631
109,0.06567098945379257,0.689329191480734,0.06591477245092392,0.6861721850394358,0.005,0,0.06591477245092392
110,0.06561989337205887,0.6901823750593138,0.0658680647611618,0.6869096710838127,0.005,0,0.0658680647611618
111,0.06557007879018784,0.691044000968458,0.0658227801322937,0.687651526549256,0.005,0,0.0658227801322937
112,0.06552144140005112,0.6919156021014343,0.06577905267477036,0.6883853406221625,0.005,0,0.06577905267477036
113,0.06547416001558304,0.6927902459682843,0.06573666632175446,0.6891202097503993,0.005,0,0.06573666632175446
114,0.06542793661355972,0.6936673571223757,0.06569559872150421,0.6898565471935747,0.005,0,0.06569559872150421
115,0.06538297235965729,0.6945369932334154,0.06565570831298828,0.6905808018257578,0.005,0,0.06565570831298828
116,0.0653391107916832,0.6953956010380629,0.06561692804098129,0.6913029901599027,0.005,0,0.06561692804098129
117,0.06529642641544342,0.6962381337432171,0.06557918339967728,0.6920120643102239,0.005,0,0.06557918339967728
118,0.06525478512048721,0.6970598004729449,0.06554245948791504,0.6926999757794347,0.005,0,0.06554245948791504
119,0.06521429121494293,0.6978546403199892,0.06550674140453339,0.6933686783737026,0.005,0,0.06550674140453339
120,0.0651746541261673,0.6986210928801231,0.06547165662050247,0.6940119483322897,0.005,0,0.06547165662050247
121,0.06513596326112747,0.6993575988908783,0.06543735414743423,0.6946309579388966,0.005,0,0.06543735414743423
122,0.06509827077388763,0.7000649774285506,0.06540359556674957,0.695224920934556,0.005,0,0.06540359556674957
123,0.06506127864122391,0.7007428332269819,0.0653703361749649,0.6957894596093274,0.005,0,0.0653703361749649
124,0.0650249570608139,0.7013912724154077,0.06533771753311157,0.6963313270278018,0.005,0,0.06533771753311157
125,0.06498948484659195,0.7020136263752985,0.06530548632144928,0.6968590133658719,0.005,0,0.06530548632144928
126,0.0649547353386879,0.7026104626153421,0.0652736946940422,0.6973651912583463,0.005,0,0.0652736946940422
127,0.0649205818772316,0.7031864232021907,0.06524243205785751,0.6978549370488863,0.005,0,0.06524243205785751
128,0.0648871511220932,0.70374255007266,0.06521163135766983,0.6983224248427369,0.005,0,0.06521163135766983
129,0.06485440582036972,0.7042800668120158,0.0651814416050911,0.6987773289407413,0.005,0,0.0651814416050911
130,0.06482242792844772,0.70480258784927,0.06515182554721832,0.6992242638778308,0.005,0,0.06515182554721832
131,0.06479112058877945,0.7053141109183043,0.06512276083230972,0.6996691846183798,0.005,0,0.06512276083230972
132,0.06476054340600967,0.7058203851572308,0.06509450823068619,0.700109988156477,0.005,0,0.06509450823068619
133,0.06473058462142944,0.7063208716013418,0.06506696343421936,0.7005535483374583,0.005,0,0.06506696343421936
134,0.06470134109258652,0.7068164983377507,0.06504008919000626,0.7009880511466953,0.005,0,0.06504008919000626
135,0.06467262655496597,0.7073086636952494,0.0650138333439827,0.701418014020873,0.005,0,0.0650138333439827
136,0.06464460492134094,0.7077998378426622,0.0649881660938263,0.7018476867844381,0.005,0,0.0649881660938263
137,0.0646171048283577,0.7082894020552465,0.06496307998895645,0.7022706088516617,0.005,0,0.06496307998895645
138,0.06459015607833862,0.708776722221696,0.06493861228227615,0.7026920199754492,0.005,0,0.06493861228227615
139,0.06456370651721954,0.7092619715631903,0.06491474062204361,0.7031079118928432,0.005,0,0.06491474062204361
140,0.06453776359558105,0.709743043207806,0.06489140540361404,0.7035166611685376,0.005,0,0.06489140540361404
141,0.06451244652271271,0.710218508434209,0.06486869603395462,0.7039232825716966,0.005,0,0.06486869603395462
142,0.06448761373758316,0.7106864202167623,0.06484660506248474,0.7043213143324665,0.005,0,0.06484660506248474
143,0.06446333974599838,0.7111472276474142,0.06482487171888351,0.7047158979213813,0.005,0,0.06482487171888351
144,0.064439557492733,0.7116020548152728,0.06480361521244049,0.7051047633709117,0.005,0,0.06480361521244049
145,0.06441617757081985,0.7120508565392958,0.06478282064199448,0.7054836454629865,0.005,0,0.06478282064199448
146,0.06439319998025894,0.7124912524146789,0.06476245075464249,0.7058549195522561,0.005,0,0.06476245075464249
147,0.06437075138092041,0.7129252121935045,0.06474258750677109,0.7062178171416277,0.005,0,0.06474258750677109
148,0.06434875726699829,0.7133490987203157,0.06472304463386536,0.706570991881033,0.005,0,0.06472304463386536
149,0.06432696431875229,0.7137636476142486,0.0647038146853447,0.706920988429072,0.005,0,0.0647038146853447
150,0.06430564075708389,0.7141689534782077,0.06468496471643448,0.7072673130056404,0.005,0,0.06468496471643448
151,0.06428475677967072,0.7145669705146019,0.06466638296842575,0.7076102237499771,0.005,0,0.06466638296842575
152,0.06426414102315903,0.7149582566087196,0.06464801728725433,0.7079478627700355,0.005,0,0.06464801728725433
153,0.06424388289451599,0.7153417565032213,0.06463009864091873,0.7082744006186854,0.005,0,0.06463009864091873
154,0.064224012196064,0.7157194110256223,0.0646125003695488,0.7086001155004951,0.005,0,0.0646125003695488
155,0.06420446932315826,0.716091220284662,0.06459509581327438,0.7089191945460834,0.005,0,0.06459509581327438
156,0.06418518722057343,0.7164577784844448,0.06457812339067459,0.7092358828433974,0.005,0,0.06457812339067459
157,0.06416638195514679,0.716818067665098,0.06456146389245987,0.7095464468464687,0.005,0,0.06456146389245987
158,0.06414787471294403,0.7171727529829042,0.06454520672559738,0.7098513223132792,0.005,0,0.06454520672559738
159,0.06412972509860992,0.7175229905505985,0.06452920287847519,0.710148053368682,0.005,0,0.06452920287847519
160,0.06411197781562805,0.7178708715273231,0.06451354175806046,0.7104440467142408,0.005,0,0.06451354175806046
161,0.0640944093465805,0.7182160933468927,0.06449823081493378,0.7107353059282486,0.005,0,0.06449823081493378
162,0.06407716125249863,0.7185578615623883,0.06448322534561157,0.7110236794297528,0.005,0,0.06448322534561157
163,0.06406020373106003,0.7188961411598617,0.06446851044893265,0.711307955858929,0.005,0,0.06446851044893265
164,0.06404348462820053,0.7192289810903338,0.0644541084766388,0.7115860760224891,0.005,0,0.0644541084766388
165,0.06402696669101715,0.719555505841983,0.06443989276885986,0.7118606153921996,0.005,0,0.06443989276885986
166,0.06401079148054123,0.719877109992107,0.06442593783140182,0.7121311974163265,0.005,0,0.06442593783140182
167,0.06399478763341904,0.7201939665444075,0.06441223621368408,0.712398838074077,0.005,0,0.06441223621368408
168,0.06397908926010132,0.7205068754914911,0.06439872831106186,0.7126603923295833,0.005,0,0.06439872831106186
169,0.06396348029375076,0.7208154820180966,0.0643853172659874,0.7129188039174718,0.005,0,0.0643853172659874
170,0.06394821405410767,0.7211206552204464,0.06437218189239502,0.7131691397731997,0.005,0,0.06437218189239502
171,0.06393314152956009,0.7214212165855776,0.0643591582775116,0.7134167556939169,0.005,0,0.0643591582775116
172,0.06391818821430206,0.7217181237232342,0.06434622406959534,0.7136578684004075,0.005,0,0.06434622406959534
173,0.06390350311994553,0.7220116061270135,0.0643334835767746,0.7139004375805867,0.005,0,0.0643334835767746
174,0.0638890266418457,0.722301487694153,0.06432092189788818,0.7141475597211997,0.005,0,0.06432092189788818
175,0.0638747438788414,0.7225870691787024,0.06430859863758087,0.7143889660906779,0.005,0,0.06430859863758087
176,0.06386072933673859,0.7228672492723681,0.0642964094877243,0.7146276454203959,0.005,0,0.0642964094877243
177,0.06384700536727905,0.723143181967475,0.06428445875644684,0.7148624029282785,0.005,0,0.06428445875644684
178,0.0638333410024643,0.7234158056269693,0.06427274644374847,0.7150884583019019,0.005,0,0.06427274644374847
179,0.06381983309984207,0.723685316307215,0.06426120549440384,0.7153127291992253,0.005,0,0.06426120549440384
180,0.06380663812160492,0.7239512513238923,0.06424984335899353,0.7155337023085625,0.005,0,0.06424984335899353
181,0.06379357725381851,0.7242136347083139,0.06423862278461456,0.715754091644299,0.005,0,0.06423862278461456
182,0.063780777156353,0.7244734814300307,0.06422760337591171,0.7159694496331221,0.005,0,0.06422760337591171
183,0.0637681782245636,0.7247322027577718,0.06421686708927155,0.7161849710311883,0.005,0,0.06421686708927155
184,0.06375564634799957,0.7249892608685891,0.06420633941888809,0.7163993923771758,0.005,0,0.06420633941888809
185,0.06374339014291763,0.7252439010052878,0.0641958937048912,0.7166086272558811,0.005,0,0.0641958937048912
186,0.06373128294944763,0.7254962329398589,0.0641857460141182,0.7168115389073524,0.005,0,0.0641857460141182
187,0.06371932476758957,0.725744654131724,0.06417569518089294,0.7170117507539371,0.005,0,0.06417569518089294
188,0.06370756775140762,0.7259879912873908,0.06416577100753784,0.7172095990871211,0.005,0,0.06416577100753784
189,0.06369590759277344,0.7262268816172269,0.06415598094463348,0.7174004883179727,0.005,0,0.06415598094463348
190,0.06368449330329895,0.7264619423779985,0.06414620578289032,0.7175932721487446,0.005,0,0.06414620578289032
191,0.06367316097021103,0.7266936099935638,0.06413663178682327,0.7177871797140942,0.005,0,0.06413663178682327
192,0.06366206705570221,0.7269221661522263,0.06412710249423981,0.7179773395239765,0.005,0,0.06412710249423981
193,0.06365101039409637,0.7271465180817009,0.06411772966384888,0.7181689155472992,0.005,0,0.06411772966384888
194,0.06364009529352188,0.7273679292744564,0.06410853564739227,0.7183582109459676,0.005,0,0.06410853564739227
195,0.06362931430339813,0.727586814569665,0.06409946084022522,0.7185442630263975,0.005,0,0.06409946084022522
196,0.06361875683069229,0.7278046523280011,0.06409049779176712,0.718724544865945,0.005,0,0.06409049779176712
197,0.06360823661088943,0.7280206392403196,0.06408173590898514,0.7189013761653873,0.005,0,0.06408173590898514
198,0.0635979175567627,0.7282345104184882,0.06407305598258972,0.7190763448362831,0.005,0,0.06407305598258972
199,0.06358781456947327,0.7284449514258311,0.06406456977128983,0.7192494378532576,0.005,0,0.06406456977128983
200,0.06357774883508682,0.7286527213147321,0.06405627727508545,0.7194190341492541,0.005,0,0.06405627727508545
201,0.06356789171695709,0.7288572476288808,0.06404813379049301,0.7195906813496644,0.005,0,0.06404813379049301
202,0.06355820596218109,0.7290595394659238,0.06404010206460953,0.7197573800919079,0.005,0,0.06404010206460953
203,0.06354857981204987,0.7292593585244074,0.06403222680091858,0.7199210818139021,0.005,0,0.06403222680091858
204,0.06353916972875595,0.7294561913389124,0.06402453035116196,0.7200822566132526,0.005,0,0.06402453035116196
205,0.06352975219488144,0.7296493685667058,0.0640169009566307,0.7202389862075399,0.005,0,0.0640169009566307
206,0.06352053582668304,0.7298397380455408,0.06400928646326065,0.7203960189378146,0.005,0,0.06400928646326065
207,0.06351146101951599,0.7300274922977648,0.06400176137685776,0.7205547508873927,0.005,0,0.06400176137685776
208,0.0635024681687355,0.73021340744778,0.06399431079626083,0.7207089334289121,0.005,0,0.06399431079626083
209,0.06349358707666397,0.7303980196874502,0.06398697197437286,0.7208630259769354,0.005,0,0.06398697197437286
210,0.06348481774330139,0.7305806065550552,0.0639796331524849,0.7210152014266641,0.005,0,0.0639796331524849
211,0.06347621232271194,0.7307614148880579,0.06397244334220886,0.721166781261543,0.005,0,0.06397244334220886
212,0.0634676143527031,0.7309402118219531,0.0639653131365776,0.7213160923130171,0.005,0,0.0639653131365776
213,0.06345918774604797,0.7311163149109616,0.0639582946896553,0.7214627355309783,0.005,0,0.0639582946896553
214,0.06345091760158539,0.7312897073549124,0.06395136564970016,0.7216050898483699,0.005,0,0.06395136564970016
215,0.06344269961118698,0.7314603077626861,0.06394460052251816,0.7217478811078681,0.005,0,0.06394460052251816
216,0.06343463808298111,0.7316271496079431,0.06393788009881973,0.7218867540979059,0.005,0,0.06393788009881973
217,0.0634266808629036,0.7317913536632525,0.06393129378557205,0.7220291534120455,0.005,0,0.06393129378557205
218,0.06341881304979324,0.7319535384902487,0.06392480432987213,0.7221696960182635,0.005,0,0.06392480432987213
219,0.06341098994016647,0.7321134844905803,0.06391839683055878,0.7223103440116017,0.005,0,0.06391839683055878
220,0.06340329349040985,0.7322717401436148,0.06391211599111557,0.7224482910159284,0.005,0,0.06391211599111557
221,0.06339569389820099,0.7324282656508891,0.06390582025051117,0.7225876767320698,0.005,0,0.06390582025051117
222,0.06338820606470108,0.7325830036525962,0.0638996958732605,0.7227239387265924,0.005,0,0.0638996958732605
223,0.06338079273700714,0.7327355264239953,0.06389365345239639,0.7228569124061284,0.005,0,0.06389365345239639
224,0.06337343901395798,0.7328861772540167,0.0638875886797905,0.7229888783953315,0.005,0,0.0638875886797905
225,0.06336615234613419,0.7330346676038016,0.06388160586357117,0.7231210137144025,0.005,0,0.06388160586357117
226,0.06335901468992233,0.7331817200438099,0.06387568265199661,0.723248240835555,0.005,0,0.06387568265199661
227,0.06335189938545227,0.7333264757536517,0.06386973708868027,0.7233772701948815,0.005,0,0.06386973708868027
228,0.06334496289491653,0.7334698820128693,0.0638638585805893,0.7235023777323731,0.005,0,0.0638638585805893
229,0.0633380115032196,0.7336111381764222,0.0638580173254013,0.7236270163563842,0.005,0,0.0638580173254013
230,0.06333116441965103,0.7337508727011909,0.06385231018066406,0.7237482968020366,0.005,0,0.06385231018066406
231,0.06332442164421082,0.7338891573005263,0.06384661048650742,0.7238697442093069,0.005,0,0.06384661048650742
232,0.06331770122051239,0.7340261502983696,0.06384103745222092,0.7239903591767373,0.005,0,0.06384103745222092
233,0.06331107765436172,0.7341618994854984,0.06383558362722397,0.7241092097979918,0.005,0,0.06383558362722397
234,0.06330449134111404,0.7342960829401904,0.06383014470338821,0.724227330998277,0.005,0,0.06383014470338821
235,0.06329801678657532,0.7344292787731825,0.06382476538419724,0.72433990694142,0.005,0,0.06382476538419724
236,0.06329163163900375,0.7345601890761222,0.0638195276260376,0.7244514219086078,0.005,0,0.0638195276260376
237,0.06328534334897995,0.734688855441666,0.06381439417600632,0.7245622074548264,0.005,0,0.06381439417600632
238,0.06327909976243973,0.734816252442837,0.06380927562713623,0.7246722919990741,0.005,0,0.06380927562713623
239,0.06327289342880249,0.7349422420898819,0.06380421668291092,0.7247811450533739,0.005,0,0.06380421668291092
240,0.06326673179864883,0.7350664965348042,0.06379920244216919,0.7248878844446375,0.005,0,0.06379920244216919
241,0.06326057761907578,0.7351898092458723,0.06379424035549164,0.7249949624956367,0.005,0,0.06379424035549164
242,0.06325452774763107,0.7353113929529392,0.0637892410159111,0.7251029404815981,0.005,0,0.0637892410159111
243,0.06324850767850876,0.7354316367240417,0.06378432363271713,0.7252088533536465,0.005,0,0.06378432363271713
244,0.06324268132448196,0.7355496718979134,0.06377940624952316,0.7253134850024986,0.005,0,0.06377940624952316
245,0.06323686242103577,0.735666905067508,0.06377459317445755,0.7254189348816914,0.005,0,0.06377459317445755
246,0.06323111802339554,0.7357827184323642,0.06376976519823074,0.7255218306033664,0.005,0,0.06376976519823074
247,0.06322544068098068,0.7358976676486215,0.06376504898071289,0.7256217790380405,0.005,0,0.06376504898071289
248,0.06321976333856583,0.7360114980496109,0.0637604296207428,0.7257216137967192,0.005,0,0.0637604296207428
249,0.06321414560079575,0.7361249304659682,0.0637558326125145,0.725816474046482,0.005,0,0.0637558326125145
250,0.06320860981941223,0.7362369512330099,0.06375133991241455,0.7259126853828131,0.005,0,0.06375133991241455
251,0.06320315599441528,0.7363481486829361,0.06374688446521759,0.7260069429129762,0.005,0,0.06374688446521759
252,0.06319768726825714,0.7364581630528628,0.06374245136976242,0.726100543253792,0.005,0,0.06374245136976242
253,0.06319236755371094,0.7365679958830782,0.06373810768127441,0.726193090907527,0.005,0,0.06373810768127441
254,0.06318703293800354,0.7366773221527994,0.06373376399278641,0.7262850263686628,0.005,0,0.06373376399278641
255,0.06318169832229614,0.736785577832986,0.06372947245836258,0.7263794698064431,0.005,0,0.06372947245836258
256,0.0631764680147171,0.7368936787232481,0.06372528523206711,0.7264736764192334,0.005,0,0.06372528523206711
257,0.06317129731178284,0.7370015014048541,0.06372112780809402,0.7265671926871777,0.005,0,0.06372112780809402
258,0.06316615641117096,0.7371084038285526,0.06371704488992691,0.7266559179855735,0.005,0,0.06371704488992691
259,0.06316105276346207,0.7372146724127914,0.06371299922466278,0.7267455290094319,0.005,0,0.06371299922466278
260,0.06315600126981735,0.7373198705706044,0.06370891630649567,0.7268361631172473,0.005,0,0.06370891630649567
261,0.0631510317325592,0.7374250225687244,0.06370487064123154,0.7269261424039655,0.005,0,0.06370487064123154
262,0.06314606219530106,0.7375283498725492,0.0637008473277092,0.7270164082489213,0.005,0,0.0637008473277092
263,0.06314109265804291,0.7376307068441704,0.06369686871767044,0.7271071453756075,0.005,0,0.06369686871767044
